WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Winner,Loser,WRank,LRank,Wsets,Lsets,Comment,PSW,PSL
24,Strasbourg,Internationaux de Strasbourg,2021-05-24,WTA250,Outdoor,Clay,1st Round,Teichmann J.,Blinkova A.,53,77,2.0,0.0,Completed,1.22,4.84
24,Strasbourg,Internationaux de Strasbourg,2021-05-24,WTA250,Outdoor,Clay,1st Round,Andreescu B.,Lazaro A.,7,279,2.0,0.0,Completed,1.15,6.38
24,Strasbourg,Internationaux de Strasbourg,2021-05-24,WTA250,Outdoor,Clay,1st Round,Zanevska M.,Hatouka Y.,259,280,2.0,0.0,Completed,1.48,2.83
24,Strasbourg,Internationaux de Strasbourg,2021-05-24,WTA250,Outdoor,Clay,1st Round,Putintseva Y.,Peterson R.,43,59,2.0,1.0,Completed,1.58,2.51
24,Strasbourg,Internationaux de Strasbourg,2021-05-24,WTA250,Outdoor,Clay,1st Round,Zhang S.,Doi M.,45,79,2.0,0.0,Completed,1.98,1.91
24,Strasbourg,Internationaux de Strasbourg,2021-05-24,WTA250,Outdoor,Clay,1st Round,Cirstea S.,Williams V.,61,104,2.0,1.0,Completed,1.23,4.6
24,Strasbourg,Internationaux de Strasbourg,2021-05-25,WTA250,Outdoor,Clay,2nd Round,Linette M.,Cornet A.,48,65,1.0,0.0,Retired,2.38,1.65
24,Strasbourg,Internationaux de Strasbourg,2021-05-25,WTA250,Outdoor,Clay,2nd Round,Andreescu B.,Zanevska M.,7,259,2.0,0.0,Completed,1.16,6.16
24,Strasbourg,Internationaux de Strasbourg,2021-05-25,WTA250,Outdoor,Clay,1st Round,Tan H.,Van Uytvanck A.,151,67,2.0,0.0,Completed,1.9,1.99
24,Strasbourg,Internationaux de Strasbourg,2021-05-25,WTA250,Outdoor,Clay,1st Round,Rus A.,Pegula J.,84,29,2.0,0.0,Completed,3.78,1.31
24,Strasbourg,Internationaux de Strasbourg,2021-05-25,WTA250,Outdoor,Clay,1st Round,Niemeier J.,Parry D.,216,307,2.0,0.0,Completed,1.56,2.59
24,Strasbourg,Internationaux de Strasbourg,2021-05-25,WTA250,Outdoor,Clay,1st Round,Rogers S.,Mchale C.,46,95,2.0,1.0,Completed,1.31,3.74
24,Strasbourg,Internationaux de Strasbourg,2021-05-26,WTA250,Outdoor,Clay,2nd Round,Alexandrova E.,Burel C.,33,146,2.0,0.0,Completed,1.56,2.61
24,Strasbourg,Internationaux de Strasbourg,2021-05-26,WTA250,Outdoor,Clay,2nd Round,Putintseva Y.,Teichmann J.,43,53,0.0,0.0,Retired,2.64,1.55
24,Strasbourg,Internationaux de Strasbourg,2021-05-26,WTA250,Outdoor,Clay,2nd Round,Rus A.,Tan H.,84,151,1.0,0.0,Retired,1.66,2.37
24,Strasbourg,Internationaux de Strasbourg,2021-05-26,WTA250,Outdoor,Clay,2nd Round,Krejcikova B.,Garcia C.,38,57,2.0,1.0,Completed,1.6,2.49
24,Strasbourg,Internationaux de Strasbourg,2021-05-27,WTA250,Outdoor,Clay,2nd Round,Cirstea S.,Zhang S.,61,45,2.0,0.0,Completed,1.31,3.85
24,Strasbourg,Internationaux de Strasbourg,2021-05-27,WTA250,Outdoor,Clay,2nd Round,Niemeier J.,Rogers S.,216,46,2.0,0.0,Completed,2.58,1.57
24,Strasbourg,Internationaux de Strasbourg,2021-05-27,WTA250,Outdoor,Clay,Quarterfinals,Linette M.,Putintseva Y.,48,43,2.0,0.0,Completed,2.58,1.57
24,Strasbourg,Internationaux de Strasbourg,2021-05-27,WTA250,Outdoor,Clay,Quarterfinals,Krejcikova B.,Alexandrova E.,38,33,2.0,0.0,Completed,1.71,2.27
24,Strasbourg,Internationaux de Strasbourg,2021-05-27,WTA250,Outdoor,Clay,Quarterfinals,Niemeier J.,Rus A.,216,84,2.0,0.0,Completed,2.07,1.83
24,Strasbourg,Internationaux de Strasbourg,2021-05-28,WTA250,Outdoor,Clay,Semifinals,Krejcikova B.,Niemeier J.,38,216,2.0,1.0,Completed,1.29,4.02
24,Strasbourg,Internationaux de Strasbourg,2021-05-28,WTA250,Outdoor,Clay,Semifinals,Cirstea S.,Linette M.,61,48,2.0,1.0,Completed,1.53,2.71
24,Strasbourg,Internationaux de Strasbourg,2021-05-28,WTA250,Outdoor,Clay,Quarterfinals,Cirstea S.,Andreescu B.,61,7,,,Walkover,,
24,Strasbourg,Internationaux de Strasbourg,2021-05-29,WTA250,Outdoor,Clay,The Final,Krejcikova B.,Cirstea S.,38,61,2.0,0.0,Completed,1.62,2.45
25,Paris,French Open,2021-05-30,Grand Slam,Outdoor,Clay,1st Round,Tauson C.,Gorgodze E.,90,223,2.0,0.0,Completed,1.31,3.8
25,Paris,French Open,2021-05-30,Grand Slam,Outdoor,Clay,1st Round,Keys M.,Dodin O.,24,115,2.0,1.0,Completed,1.34,3.54
25,Paris,French Open,2021-05-30,Grand Slam,Outdoor,Clay,1st Round,Fernandez L.A.,Potapova A.,69,78,2.0,0.0,Completed,1.79,2.12
25,Paris,French Open,2021-05-30,Grand Slam,Outdoor,Clay,1st Round,Sasnovich A.,Parry D.,103,291,2.0,1.0,Completed,1.32,3.7
25,Paris,French Open,2021-05-30,Grand Slam,Outdoor,Clay,1st Round,Azarenka V.,Kuznetsova S.,16,40,2.0,1.0,Completed,1.24,4.48
25,Paris,French Open,2021-05-30,Grand Slam,Outdoor,Clay,1st Round,Siniakova K.,Bouzkova M.,68,52,2.0,1.0,Completed,1.49,2.81
25,Paris,French Open,2021-05-30,Grand Slam,Outdoor,Clay,1st Round,Kudermetova V.,Anisimova A.,30,41,2.0,0.0,Completed,1.87,2.02
25,Paris,French Open,2021-05-30,Grand Slam,Outdoor,Clay,1st Round,Hibino N.,Stojanovic N.,82,87,2.0,0.0,Completed,3.26,1.38
25,Paris,French Open,2021-05-30,Grand Slam,Outdoor,Clay,1st Round,Sabalenka A.,Konjuh A.,4,144,2.0,0.0,Completed,1.13,6.91
25,Paris,French Open,2021-05-30,Grand Slam,Outdoor,Clay,1st Round,Vesnina E.,Govortsova O.,1096,138,2.0,0.0,Completed,1.94,1.94
25,Paris,French Open,2021-05-30,Grand Slam,Outdoor,Clay,1st Round,Kovinic D.,Burel C.,62,146,2.0,0.0,Completed,2.23,1.72
25,Paris,French Open,2021-05-30,Grand Slam,Outdoor,Clay,1st Round,Pavlyuchenkova A.,Mchale C.,32,95,2.0,0.0,Completed,1.37,3.34
25,Paris,French Open,2021-05-30,Grand Slam,Outdoor,Clay,1st Round,Rybakina E.,Jacquemot E.,22,492,2.0,0.0,Completed,1.12,7.2
25,Paris,French Open,2021-05-30,Grand Slam,Outdoor,Clay,1st Round,Kalinina A.,Kerber A.,139,27,2.0,0.0,Completed,2.33,1.67
25,Paris,French Open,2021-05-30,Grand Slam,Outdoor,Clay,1st Round,Tomljanovic A.,Kozlova K.,76,159,2.0,0.0,Completed,1.38,3.27
25,Paris,French Open,2021-05-30,Grand Slam,Outdoor,Clay,1st Round,Bogdan A.,Cocciaretto E.,102,113,2.0,0.0,Completed,1.65,2.37
25,Paris,French Open,2021-05-30,Grand Slam,Outdoor,Clay,1st Round,Collins D.,Wang Xiy.,50,145,2.0,1.0,Completed,1.81,2.09
25,Paris,French Open,2021-05-30,Grand Slam,Outdoor,Clay,1st Round,Osaka N.,Tig P.M.,2,63,2.0,0.0,Completed,1.12,7.4
25,Paris,French Open,2021-05-30,Grand Slam,Outdoor,Clay,1st Round,Badosa P.,Davis L.,35,86,2.0,0.0,Completed,1.06,11.94
25,Paris,French Open,2021-05-30,Grand Slam,Outdoor,Clay,1st Round,Kvitova P.,Minnen G.,12,125,2.0,1.0,Completed,1.06,11.81
25,Paris,French Open,2021-05-31,Grand Slam,Outdoor,Clay,1st Round,Gracheva V.,Arruabarrena L.,88,192,2.0,0.0,Completed,2.09,1.82
25,Paris,French Open,2021-05-31,Grand Slam,Outdoor,Clay,1st Round,Buzarnescu M.,Rus A.,174,83,2.0,0.0,Completed,3.01,1.43
25,Paris,French Open,2021-05-31,Grand Slam,Outdoor,Clay,1st Round,Kasatkina D.,Doi M.,37,79,2.0,1.0,Completed,1.14,6.47
25,Paris,French Open,2021-05-31,Grand Slam,Outdoor,Clay,1st Round,Zheng S.,Sorribes Tormo S.,57,49,2.0,1.0,Completed,6.29,1.15
25,Paris,French Open,2021-05-31,Grand Slam,Outdoor,Clay,1st Round,Zidansek T.,Andreescu B.,85,7,2.0,1.0,Completed,2.79,1.49
25,Paris,French Open,2021-05-31,Grand Slam,Outdoor,Clay,1st Round,Kostyuk M.,Muguruza G.,81,13,2.0,0.0,Completed,5.35,1.19
25,Paris,French Open,2021-05-31,Grand Slam,Outdoor,Clay,1st Round,Martincova T.,Jorovic I.,94,255,2.0,0.0,Completed,1.49,2.78
25,Paris,French Open,2021-05-31,Grand Slam,Outdoor,Clay,1st Round,Giorgi C.,Martic P.,80,23,2.0,1.0,Completed,3.53,1.34
25,Paris,French Open,2021-05-31,Grand Slam,Outdoor,Clay,1st Round,Williams S.,Begu I.,8,74,2.0,0.0,Completed,1.4,3.19
25,Paris,French Open,2021-05-31,Grand Slam,Outdoor,Clay,1st Round,Trevisan M.,Van Uytvanck A.,97,67,2.0,1.0,Completed,2.48,1.6
25,Paris,French Open,2021-05-31,Grand Slam,Outdoor,Clay,1st Round,Pegula J.,Zhu L.,29,99,2.0,1.0,Completed,1.03,17.19
25,Paris,French Open,2021-05-31,Grand Slam,Outdoor,Clay,1st Round,Bencic B.,Podoroska N.,11,42,2.0,0.0,Completed,1.96,1.93
25,Paris,French Open,2021-05-31,Grand Slam,Outdoor,Clay,1st Round,Swiatek I.,Juvan K.,9,101,2.0,0.0,Completed,1.03,18.08
25,Paris,French Open,2021-05-31,Grand Slam,Outdoor,Clay,1st Round,Cirstea S.,Konta J.,54,20,2.0,0.0,Completed,1.82,2.08
25,Paris,French Open,2021-05-31,Grand Slam,Outdoor,Clay,1st Round,Kenin S.,Ostapenko J.,5,44,2.0,1.0,Completed,2.47,1.6
25,Paris,French Open,2021-05-31,Grand Slam,Outdoor,Clay,1st Round,Brengle M.,Osorio M.,84,98,2.0,0.0,Completed,5.2,1.19
25,Paris,French Open,2021-05-31,Grand Slam,Outdoor,Clay,1st Round,Vondrousova M.,Kanepi K.,21,66,2.0,1.0,Completed,1.93,1.95
25,Paris,French Open,2021-05-31,Grand Slam,Outdoor,Clay,1st Round,Tan H.,Cornet A.,149,65,2.0,0.0,Completed,2.3,1.68
25,Paris,French Open,2021-05-31,Grand Slam,Outdoor,Clay,1st Round,Hercog P.,Bertens K.,73,17,2.0,1.0,Completed,2.01,1.88
25,Paris,French Open,2021-05-31,Grand Slam,Outdoor,Clay,1st Round,Peterson R.,Rogers S.,60,47,2.0,1.0,Completed,2.67,1.53
25,Paris,French Open,2021-05-31,Grand Slam,Outdoor,Clay,1st Round,Diyas Z.,Watson H.,93,71,2.0,0.0,Completed,1.58,2.52
25,Paris,French Open,2021-05-31,Grand Slam,Outdoor,Clay,1st Round,Baptiste H.,Blinkova A.,203,77,2.0,0.0,Completed,1.66,2.34
25,Paris,French Open,2021-05-31,Grand Slam,Outdoor,Clay,1st Round,Mertens E.,Sanders S.,15,161,2.0,0.0,Completed,1.16,5.9
25,Paris,French Open,2021-05-31,Grand Slam,Outdoor,Clay,1st Round,Garcia C.,Siegemund L.,58,55,2.0,0.0,Completed,1.7,2.26
25,Paris,French Open,2021-06-01,Grand Slam,Outdoor,Clay,1st Round,Mladenovic K.,Schmiedlova A.,61,121,2.0,0.0,Completed,2.32,1.68
25,Paris,French Open,2021-06-01,Grand Slam,Outdoor,Clay,1st Round,Pliskova Ka.,Vekic D.,10,36,2.0,0.0,Completed,1.28,4.05
25,Paris,French Open,2021-06-01,Grand Slam,Outdoor,Clay,1st Round,Muchova K.,Petkovic A.,19,112,2.0,1.0,Completed,1.12,7.23
25,Paris,French Open,2021-06-01,Grand Slam,Outdoor,Clay,1st Round,Gauff C.,Krunic A.,25,213,2.0,0.0,Completed,1.16,6.02
25,Paris,French Open,2021-06-01,Grand Slam,Outdoor,Clay,1st Round,Lepchenko V.,Zhang S.,171,46,2.0,0.0,Completed,1.8,2.12
25,Paris,French Open,2021-06-01,Grand Slam,Outdoor,Clay,1st Round,Alexandrova E.,Williams V.,34,104,2.0,0.0,Completed,1.16,6.03
25,Paris,French Open,2021-06-01,Grand Slam,Outdoor,Clay,1st Round,Linette M.,Paquet C.,45,251,2.0,0.0,Completed,1.23,4.69
25,Paris,French Open,2021-06-01,Grand Slam,Outdoor,Clay,1st Round,Stephens S.,Suarez Navarro C.,59,118,2.0,1.0,Completed,1.15,6.3
25,Paris,French Open,2021-06-01,Grand Slam,Outdoor,Clay,1st Round,Wang Q.,Hsieh S.W.,39,64,2.0,1.0,Completed,1.53,2.67
25,Paris,French Open,2021-06-01,Grand Slam,Outdoor,Clay,1st Round,Kontaveit A.,Golubic V.,31,72,2.0,1.0,Completed,1.43,3.04
25,Paris,French Open,2021-06-01,Grand Slam,Outdoor,Clay,1st Round,Krejcikova B.,Pliskova Kr.,33,89,2.0,1.0,Completed,1.13,6.85
25,Paris,French Open,2021-06-01,Grand Slam,Outdoor,Clay,1st Round,Barty A.,Pera B.,1,70,2.0,1.0,Completed,1.09,9.16
25,Paris,French Open,2021-06-01,Grand Slam,Outdoor,Clay,1st Round,Brady J.,Sevastova A.,14,48,2.0,0.0,Completed,1.85,2.05
25,Paris,French Open,2021-06-01,Grand Slam,Outdoor,Clay,1st Round,Jabeur O.,Putintseva Y.,26,43,2.0,0.0,Completed,1.49,2.79
25,Paris,French Open,2021-06-01,Grand Slam,Outdoor,Clay,1st Round,Ferro F.,Liang E.S.,51,297,2.0,1.0,Completed,1.14,6.48
25,Paris,French Open,2021-06-01,Grand Slam,Outdoor,Clay,1st Round,Paolini J.,Voegele S.,91,131,2.0,0.0,Completed,1.49,2.78
25,Paris,French Open,2021-06-01,Grand Slam,Outdoor,Clay,1st Round,Li A.,Gasparyan M.,75,100,2.0,0.0,Completed,1.43,3.03
25,Paris,French Open,2021-06-01,Grand Slam,Outdoor,Clay,1st Round,Sakkari M.,Zavatska K.,18,129,2.0,0.0,Completed,1.11,8.04
25,Paris,French Open,2021-06-01,Grand Slam,Outdoor,Clay,1st Round,Svitolina E.,Babel O.,6,1111,2.0,0.0,Completed,1.01,26.33
25,Paris,French Open,2021-06-01,Grand Slam,Outdoor,Clay,1st Round,Sharma A.,Bara I.,124,122,2.0,0.0,Completed,2.24,1.71
25,Paris,French Open,2021-06-02,Grand Slam,Outdoor,Clay,2nd Round,Azarenka V.,Tauson C.,16,90,2.0,0.0,Completed,1.62,2.43
25,Paris,French Open,2021-06-02,Grand Slam,Outdoor,Clay,2nd Round,Rybakina E.,Hibino N.,22,82,2.0,0.0,Completed,1.21,4.88
25,Paris,French Open,2021-06-02,Grand Slam,Outdoor,Clay,2nd Round,Sabalenka A.,Sasnovich A.,4,103,2.0,0.0,Completed,1.08,9.51
25,Paris,French Open,2021-06-02,Grand Slam,Outdoor,Clay,2nd Round,Williams S.,Buzarnescu M.,8,174,2.0,1.0,Completed,1.19,5.2
25,Paris,French Open,2021-06-02,Grand Slam,Outdoor,Clay,2nd Round,Pavlyuchenkova A.,Tomljanovic A.,32,76,2.0,0.0,Completed,1.61,2.46
25,Paris,French Open,2021-06-02,Grand Slam,Outdoor,Clay,2nd Round,Keys M.,Fernandez L.A.,24,69,2.0,0.0,Completed,2.27,1.7
25,Paris,French Open,2021-06-02,Grand Slam,Outdoor,Clay,2nd Round,Badosa P.,Kovinic D.,35,62,2.0,0.0,Completed,1.19,5.24
25,Paris,French Open,2021-06-02,Grand Slam,Outdoor,Clay,2nd Round,Kasatkina D.,Bencic B.,37,11,2.0,0.0,Completed,2.41,1.63
25,Paris,French Open,2021-06-02,Grand Slam,Outdoor,Clay,2nd Round,Hercog P.,Garcia C.,73,58,2.0,0.0,Completed,2.52,1.58
25,Paris,French Open,2021-06-02,Grand Slam,Outdoor,Clay,2nd Round,Vondrousova M.,Tan H.,21,149,2.0,0.0,Completed,1.24,4.55
25,Paris,French Open,2021-06-02,Grand Slam,Outdoor,Clay,2nd Round,Cirstea S.,Trevisan M.,54,97,2.0,1.0,Completed,1.19,5.25
25,Paris,French Open,2021-06-02,Grand Slam,Outdoor,Clay,2nd Round,Siniakova K.,Kudermetova V.,68,30,2.0,1.0,Completed,2.7,1.52
25,Paris,French Open,2021-06-02,Grand Slam,Outdoor,Clay,2nd Round,Zidansek T.,Brengle M.,85,84,2.0,0.0,Completed,1.24,4.49
25,Paris,French Open,2021-06-02,Grand Slam,Outdoor,Clay,2nd Round,Collins D.,Kalinina A.,50,139,2.0,0.0,Completed,2.21,1.74
25,Paris,French Open,2021-06-03,Grand Slam,Outdoor,Clay,2nd Round,Sakkari M.,Paolini J.,18,91,2.0,0.0,Completed,1.16,5.94
25,Paris,French Open,2021-06-03,Grand Slam,Outdoor,Clay,2nd Round,Mertens E.,Diyas Z.,15,93,2.0,1.0,Completed,1.11,7.99
25,Paris,French Open,2021-06-03,Grand Slam,Outdoor,Clay,2nd Round,Stephens S.,Pliskova Ka.,59,10,2.0,0.0,Completed,2.76,1.5
25,Paris,French Open,2021-06-03,Grand Slam,Outdoor,Clay,2nd Round,Kontaveit A.,Mladenovic K.,31,61,2.0,0.0,Completed,1.42,3.06
25,Paris,French Open,2021-06-03,Grand Slam,Outdoor,Clay,2nd Round,Swiatek I.,Peterson R.,9,60,2.0,0.0,Completed,1.03,17.67
25,Paris,French Open,2021-06-03,Grand Slam,Outdoor,Clay,2nd Round,Brady J.,Ferro F.,14,51,2.0,1.0,Completed,1.54,2.64
25,Paris,French Open,2021-06-03,Grand Slam,Outdoor,Clay,2nd Round,Krejcikova B.,Alexandrova E.,33,34,2.0,0.0,Completed,1.72,2.22
25,Paris,French Open,2021-06-03,Grand Slam,Outdoor,Clay,2nd Round,Gauff C.,Wang Q.,25,39,2.0,0.0,Completed,1.16,6.01
25,Paris,French Open,2021-06-03,Grand Slam,Outdoor,Clay,2nd Round,Gracheva V.,Giorgi C.,88,80,2.0,1.0,Completed,2.55,1.57
25,Paris,French Open,2021-06-03,Grand Slam,Outdoor,Clay,2nd Round,Kenin S.,Baptiste H.,5,203,2.0,0.0,Completed,1.37,3.31
25,Paris,French Open,2021-06-03,Grand Slam,Outdoor,Clay,2nd Round,Jabeur O.,Sharma A.,26,124,2.0,0.0,Completed,1.25,4.38
25,Paris,French Open,2021-06-03,Grand Slam,Outdoor,Clay,2nd Round,Svitolina E.,Li A.,6,75,2.0,0.0,Completed,1.3,3.88
25,Paris,French Open,2021-06-03,Grand Slam,Outdoor,Clay,2nd Round,Linette M.,Barty A.,45,1,1.0,0.0,Retired,5.9,1.16
25,Paris,French Open,2021-06-03,Grand Slam,Outdoor,Clay,2nd Round,Kostyuk M.,Zheng S.,81,57,2.0,0.0,Completed,1.26,4.28
25,Paris,French Open,2021-06-03,Grand Slam,Outdoor,Clay,2nd Round,Pegula J.,Martincova T.,29,94,2.0,0.0,Completed,1.31,3.73
25,Paris,French Open,2021-06-03,Grand Slam,Outdoor,Clay,2nd Round,Muchova K.,Lepchenko V.,19,171,2.0,0.0,Completed,1.29,3.91
25,Paris,French Open,2021-06-04,Grand Slam,Outdoor,Clay,3rd Round,Badosa P.,Bogdan A.,35,102,2.0,1.0,Completed,1.17,5.72
25,Paris,French Open,2021-06-04,Grand Slam,Outdoor,Clay,3rd Round,Vondrousova M.,Hercog P.,21,73,2.0,0.0,Completed,1.43,3.02
25,Paris,French Open,2021-06-04,Grand Slam,Outdoor,Clay,3rd Round,Cirstea S.,Kasatkina D.,54,37,2.0,0.0,Completed,2.47,1.6
25,Paris,French Open,2021-06-04,Grand Slam,Outdoor,Clay,3rd Round,Williams S.,Collins D.,8,50,2.0,0.0,Completed,1.67,2.32
25,Paris,French Open,2021-06-04,Grand Slam,Outdoor,Clay,3rd Round,Azarenka V.,Keys M.,16,24,2.0,0.0,Completed,1.61,2.45
25,Paris,French Open,2021-06-04,Grand Slam,Outdoor,Clay,3rd Round,Zidansek T.,Siniakova K.,85,68,2.0,1.0,Completed,1.78,2.14
25,Paris,French Open,2021-06-04,Grand Slam,Outdoor,Clay,3rd Round,Pavlyuchenkova A.,Sabalenka A.,32,4,2.0,1.0,Completed,4.22,1.26
25,Paris,French Open,2021-06-04,Grand Slam,Outdoor,Clay,2nd Round,Bogdan A.,Osaka N.,102,2,,,Walkover,,
25,Paris,French Open,2021-06-04,Grand Slam,Outdoor,Clay,2nd Round,Vesnina E.,Kvitova P.,1096,12,,,Walkover,,
25,Paris,French Open,2021-06-04,Grand Slam,Outdoor,Clay,3rd Round,Rybakina E.,Vesnina E.,22,1096,2.0,0.0,Completed,1.13,6.8
25,Paris,French Open,2021-06-05,Grand Slam,Outdoor,Clay,3rd Round,Jabeur O.,Linette M.,26,45,2.0,1.0,Completed,1.42,3.09
25,Paris,French Open,2021-06-05,Grand Slam,Outdoor,Clay,3rd Round,Gauff C.,Brady J.,25,14,1.0,0.0,Retired,1.61,2.44
25,Paris,French Open,2021-06-05,Grand Slam,Outdoor,Clay,3rd Round,Swiatek I.,Kontaveit A.,9,31,2.0,0.0,Completed,1.16,5.89
25,Paris,French Open,2021-06-05,Grand Slam,Outdoor,Clay,3rd Round,Sakkari M.,Mertens E.,18,15,2.0,1.0,Completed,1.79,2.13
25,Paris,French Open,2021-06-05,Grand Slam,Outdoor,Clay,3rd Round,Kenin S.,Pegula J.,5,29,2.0,1.0,Completed,1.85,2.05
25,Paris,French Open,2021-06-05,Grand Slam,Outdoor,Clay,3rd Round,Krejcikova B.,Svitolina E.,33,6,2.0,0.0,Completed,2.21,1.74
25,Paris,French Open,2021-06-05,Grand Slam,Outdoor,Clay,3rd Round,Stephens S.,Muchova K.,59,19,2.0,0.0,Completed,2.46,1.61
25,Paris,French Open,2021-06-05,Grand Slam,Outdoor,Clay,3rd Round,Kostyuk M.,Gracheva V.,81,88,2.0,0.0,Completed,1.4,3.18
26,Nottingham,Nottingham Open,2021-06-06,WTA250,Outdoor,Grass,1st Round,Kozlova K.,Gasanova A.,159,173,2.0,1.0,Completed,1.67,2.33
26,Nottingham,Nottingham Open,2021-06-06,WTA250,Outdoor,Grass,1st Round,Ahn K.,Burrage J.,123,250,2.0,1.0,Completed,2.09,1.81
26,Nottingham,Nottingham Open,2021-06-06,WTA250,Outdoor,Grass,1st Round,Melnikova M.,Volynets K.,186,202,2.0,1.0,Completed,2.99,1.44
26,Nottingham,Nottingham Open,2021-06-06,WTA250,Outdoor,Grass,1st Round,Pattinama Kerkhove L.,Inglis M.,177,135,2.0,0.0,Completed,1.71,2.24
26,Nottingham,Nottingham Open,2021-06-06,WTA250,Outdoor,Grass,1st Round,Wang Xiy.,Di Giuseppe M.,145,194,2.0,0.0,Completed,1.26,4.3
26,Nottingham,Nottingham Open,2021-06-06,WTA250,Outdoor,Grass,1st Round,Dodin O.,Vandeweghe C.,115,224,2.0,0.0,Completed,2.18,1.75
26,Nottingham,Nottingham Open,2021-06-06,WTA250,Outdoor,Grass,1st Round,Kung L.,Grey S.,158,614,2.0,0.0,Completed,1.31,3.79
26,Nottingham,Nottingham Open,2021-06-06,WTA250,Outdoor,Grass,1st Round,Moore T.,Silva E.,476,520,2.0,1.0,Completed,2.03,1.86
25,Paris,French Open,2021-06-06,Grand Slam,Outdoor,Clay,4th Round,Rybakina E.,Williams S.,22,8,2.0,0.0,Completed,2.53,1.59
25,Paris,French Open,2021-06-06,Grand Slam,Outdoor,Clay,4th Round,Badosa P.,Vondrousova M.,35,21,2.0,1.0,Completed,1.68,2.33
25,Paris,French Open,2021-06-06,Grand Slam,Outdoor,Clay,4th Round,Pavlyuchenkova A.,Azarenka V.,32,16,2.0,1.0,Completed,2.33,1.68
25,Paris,French Open,2021-06-06,Grand Slam,Outdoor,Clay,4th Round,Zidansek T.,Cirstea S.,85,54,2.0,0.0,Completed,2.17,1.78
26,Nottingham,Nottingham Open,2021-06-07,WTA250,Outdoor,Grass,1st Round,Cabrera L.,Wang Y.,151,119,2.0,1.0,Completed,2.24,1.71
26,Nottingham,Nottingham Open,2021-06-07,WTA250,Outdoor,Grass,1st Round,Rodionova Ar.,Wang Xin.,169,137,2.0,1.0,Completed,3.06,1.42
26,Nottingham,Nottingham Open,2021-06-07,WTA250,Outdoor,Grass,1st Round,Garcia Perez G.,Jones F.,184,187,2.0,1.0,Completed,1.81,2.09
26,Nottingham,Nottingham Open,2021-06-07,WTA250,Outdoor,Grass,1st Round,Dolehide C.,Gatto-Monticone G.,164,172,2.0,0.0,Completed,1.83,2.07
26,Nottingham,Nottingham Open,2021-06-07,WTA250,Outdoor,Grass,1st Round,Mcnally C.,Raina A.,110,183,2.0,0.0,Completed,1.33,3.6
26,Nottingham,Nottingham Open,2021-06-07,WTA250,Outdoor,Grass,1st Round,Boulter K.,Osorio M.,262,98,2.0,0.0,Completed,1.68,2.31
26,Nottingham,Nottingham Open,2021-06-07,WTA250,Outdoor,Grass,1st Round,Dart H.,Raducanu E.,143,366,2.0,0.0,Completed,1.57,2.55
26,Nottingham,Nottingham Open,2021-06-07,WTA250,Outdoor,Grass,1st Round,Nara K.,Tomova V.,155,108,2.0,1.0,Completed,2.31,1.68
25,Paris,French Open,2021-06-07,Grand Slam,Outdoor,Clay,4th Round,Sakkari M.,Kenin S.,18,5,2.0,0.0,Completed,1.55,2.64
25,Paris,French Open,2021-06-07,Grand Slam,Outdoor,Clay,4th Round,Krejcikova B.,Stephens S.,33,59,2.0,0.0,Completed,1.56,2.6
25,Paris,French Open,2021-06-07,Grand Slam,Outdoor,Clay,4th Round,Swiatek I.,Kostyuk M.,9,81,2.0,0.0,Completed,1.13,7.07
25,Paris,French Open,2021-06-07,Grand Slam,Outdoor,Clay,4th Round,Gauff C.,Jabeur O.,25,26,2.0,0.0,Completed,1.65,2.39
26,Nottingham,Nottingham Open,2021-06-08,WTA250,Outdoor,Grass,2nd Round,Garcia Perez G.,Mchale C.,184,95,2.0,1.0,Completed,2.34,1.66
26,Nottingham,Nottingham Open,2021-06-08,WTA250,Outdoor,Grass,2nd Round,Martincova T.,Dolehide C.,94,164,2.0,0.0,Completed,1.56,2.57
26,Nottingham,Nottingham Open,2021-06-08,WTA250,Outdoor,Grass,2nd Round,Golubic V.,Ahn K.,72,123,1.0,0.0,Retired,1.24,4.52
25,Paris,French Open,2021-06-08,Grand Slam,Outdoor,Clay,Quarterfinals,Pavlyuchenkova A.,Rybakina E.,32,22,2.0,1.0,Completed,2.25,1.72
25,Paris,French Open,2021-06-08,Grand Slam,Outdoor,Clay,Quarterfinals,Zidansek T.,Badosa P.,85,35,2.0,1.0,Completed,3.47,1.36
26,Nottingham,Nottingham Open,2021-06-08,WTA250,Outdoor,Grass,2nd Round,Diyas Z.,Cabrera L.,93,151,2.0,1.0,Completed,1.32,3.7
26,Nottingham,Nottingham Open,2021-06-08,WTA250,Outdoor,Grass,2nd Round,Konta J.,Pattinama Kerkhove L.,20,177,2.0,0.0,Completed,1.18,5.53
26,Nottingham,Nottingham Open,2021-06-08,WTA250,Outdoor,Grass,2nd Round,Kozlova K.,Brengle M.,159,84,2.0,1.0,Completed,2.35,1.66
26,Nottingham,Nottingham Open,2021-06-08,WTA250,Outdoor,Grass,2nd Round,Vekic D.,Kung L.,36,158,2.0,0.0,Completed,1.26,4.25
26,Nottingham,Nottingham Open,2021-06-08,WTA250,Outdoor,Grass,2nd Round,Stojanovic N.,Dodin O.,87,115,2.0,0.0,Completed,2.9,1.46
26,Nottingham,Nottingham Open,2021-06-09,WTA250,Outdoor,Grass,2nd Round,Boulter K.,Bouzkova M.,262,52,2.0,0.0,Completed,2.21,1.74
